2011/01/08 16:50:00,0.116,0.022,0.007,0.035
2011/01/08 17:00:00,0.134,0.025,0.01,0.041
2011/01/08 17:10:00,0.067,0.016,0.006,0.026
2011/01/08 17:20:00,0.068,0.041,0.015,0.064
2011/01/08 17:30:00,0.161,0.045,0.015,0.071
2011/01/08 17:40:00,0.142,0.028,0.01,0.047
2011/01/08 17:50:00,0.142,0.03,0.01,0.051
2011/01/08 18:00:00,0.205,0.024,0.008,0.041
2011/01/08 18:10:00,0.112,0.016,0.006,0.027
2011/01/08 18:20:00,0.155,0.011,0.004,0.018
2011/01/08 18:30:00,0.251,0.008,0.003,0.013
2011/01/08 18:40:00,0.215,0.007,0.003,0.011
2011/01/08 18:50:00,0.199,0.006,0.002,0.011
2011/01/08 19:00:00,0.158,0.005,0.002,0.008
2011/01/08 19:10:00,0.113,0.002,0.001,0.003
2011/01/08 19:20:00,0.073,0.001,0,0.001
2011/01/08 19:30:00,0.053,0.001,0,0.001
2011/01/08 19:40:00,0.042,0,0,0.001
2011/01/08 19:50:00,0.041,0,0,0
2011/01/08 20:00:00,0.032,0,0,0
2011/01/08 20:10:00,0.012,0,0,0
2011/01/08 20:20:00,0.006,0,0,0
2011/01/08 20:30:00,0.004,0,0,0
2011/01/08 20:40:00,0.002,0,0,0
2011/01/08 20:50:00,0.002,0,0,0
2011/01/08 21:00:00,0.002,0,0,0
2011/01/08 21:10:00,0.002,0,0,0
2011/01/08 21:20:00,0.002,0,0,0
2011/01/08 21:30:00,0.002,0,0,0
2011/01/08 21:40:00,0.002,0,0,0
2011/01/08 21:50:00,0.002,0,0,0
2011/01/08 22:00:00,0.002,0,0,0
2011/01/08 22:10:00,0.002,0,0,0
2011/01/08 22:20:00,0.002,0,0,0
2011/01/08 22:30:00,0.002,0,0,0
2011/01/08 22:40:00,0.002,0,0,0
2011/01/08 22:50:00,0.002,0,0,0
2011/01/08 23:00:00,0.002,0,0,0
2011/01/08 23:10:00,0.002,0,0,0
2011/01/08 23:20:00,0.002,0,0,0
2011/01/08 23:30:00,0.002,0,0,0
2011/01/08 23:40:00,0.002,0,0,0
2011/01/08 23:50:00,0.002,0,0,0
2011/02/08 00:00:00,0.002,0,0,0
2011/02/08 00:10:00,0.002,0,0,0
2011/02/08 00:20:00,0.002,0,0,0
2011/02/08 00:30:00,0.002,0,0,0
2011/02/08 00:40:00,0.002,0,0,0
2011/02/08 00:50:00,0.002,0.001,0.001,0
2011/02/08 01:00:00,0.002,0.001,0.001,0
