8/10/2011 21:50,0,10.11,91.3,10.26,90.2,0,0,0
8/10/2011 22:00,0,9.94,91.8,10.16,89.8,0,0,0
8/10/2011 22:10,0,9.97,91.3,10.12,89.6,0,0,0
8/10/2011 22:20,0,9.91,91.2,10.13,88.9,0,0,0
8/10/2011 22:30,0,9.84,90.7,10.1,88.7,0,0,0
8/10/2011 22:40,0,9.74,90.7,9.96,89.3,0,0,0
8/10/2011 22:50,0,9.68,90.6,9.86,90.4,0,0,0
8/10/2011 23:00,0,9.61,91.4,9.71,90.2,0,0,0
8/10/2011 23:10,0,9.43,93.7,9.52,92,0,0,0
8/10/2011 23:20,0,9.35,94.2,9.36,93.1,0,0,0
8/10/2011 23:30,0,9.17,94.6,9.25,93.2,0,0,0
8/10/2011 23:40,0,9.05,94.8,9.14,93.5,0,0,0
8/10/2011 23:50,0,8.95,94.9,9.03,93.8,0,0,0
8/11/2011 0:00,0,8.8,95.3,9.02,93.8,0,0,0
8/11/2011 0:10,0,8.78,95.5,8.98,93.7,0,0,0
8/11/2011 0:20,0,8.77,95.5,8.89,93.9,0,0,0
8/11/2011 0:30,0,8.87,95,8.95,93.9,0,0,0
8/11/2011 0:40,0,8.89,94.1,8.92,93,0,0,0
8/11/2011 0:50,0,8.84,94,8.9,93,0,0,0
8/11/2011 1:00,0,8.67,95.3,8.89,93.6,0,0,0
8/11/2011 1:10,0,8.63,95.8,8.75,94.6,0,0,0
8/11/2011 1:20,0,8.54,96.3,8.6,95,0,0,0
8/11/2011 1:30,0,8.47,96.5,8.53,95.4,0,0,0
8/11/2011 1:40,0,8.4,96.6,8.4,95.8,0,0,0
8/11/2011 1:50,0,8.3,96.6,8.35,95.4,0,0,0
8/11/2011 2:00,0,8.22,97.2,8.17,96,0,0,0
8/11/2011 2:10,0,8.16,97,8.07,96.5,0,0,0
8/11/2011 2:20,0,8,97.1,8.03,96.4,0,0,0
8/11/2011 2:30,0,7.924,97.9,7.955,96.6,0,0,0
8/11/2011 2:40,0,7.876,97.6,8.03,96.5,0,0,0
8/11/2011 2:50,0,7.766,97.8,7.896,96.2,0,0,0
8/11/2011 3:00,0,7.728,97.8,7.848,96.6,0,0,0
8/11/2011 3:10,0,7.539,97.8,7.852,96.9,0,0,0
8/11/2011 3:20,0,7.502,98,7.896,96.7,0,0,0
8/11/2011 3:30,0,7.436,96.6,7.91,95.2,0,0,0
8/11/2011 3:40,0,7.196,97.9,7.571,96.7,0,0,0
8/11/2011 3:50,0,7.268,99.1,7.531,97.8,0,0,0
8/11/2011 4:00,0,7.339,97.4,7.706,97.4,0,0,0
8/11/2011 4:10,0,7.087,97.9,7.391,96.6,0,0,0
8/11/2011 4:20,0,7.083,98.2,7.396,97.5,0,0,0
8/11/2011 4:30,0,6.971,98.3,7.486,97.5,0,0,0
8/11/2011 4:40,0,7.105,99.6,7.408,98.3,0,0,0
8/11/2011 4:50,0,7.208,99.4,7.433,98.3,0,0,0
8/11/2011 5:00,0,7.434,99.7,7.696,98.6,0,0,0
8/11/2011 5:10,0,7.482,98.5,7.849,97.5,0,0,0
8/11/2011 5:20,0,7.63,99.1,7.918,98.6,0,0,0
8/11/2011 5:30,0,7.92,99.3,8.13,98.1,0,0,0
8/11/2011 5:40,0,8.23,99.2,8.71,98.1,0,0,0
8/11/2011 5:50,0,8.55,99.2,8.87,96.3,0,0,0
8/11/2011 6:00,0,8.86,99.5,9.27,98.2,0,0,0
8/11/2011 6:10,0,9.66,99.2,9.56,97,0,0,0
8/11/2011 6:20,0,10.26,96.9,9.83,97.3,0,0,0
8/11/2011 6:30,0,11.53,96,10.2,97.5,0,0,0
8/11/2011 6:40,0,13.6,88.2,10.6,97,0,0,0
